pixel_index,color,log_p_z,log_p_z_ref,joint_score_p,joint_score_ref_p,joint_score_nr,joint_score_ref_nr,joint_score_ni,joint_score_ref_ni
253,0.039064822733759365,-5.054902229769643,-5.054902229769643,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,-5.480958073608724,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.22184758933044374,-2.2004234701997802,-2.2004234701997802,0.0,0.0,0.0,0.0,0.0,0.0
261,0.03640443176092977,-4.1899938546359765,-4.1899938546359765,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,-5.673485592803061,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.220997860773631,-2.1142429085318173,-2.1142429085318173,0.0,0.0,0.0,0.0,0.0,0.0
265,0.13519729743224443,-3.791146892615587,-3.791146892615587,0.0,0.0,0.0,0.0,0.0,0.0
26,0.048312571061838554,-5.33260407754272,-5.950414518153105,1.2364744224455098,2.9391670663850338,0.0,0.0,0.0,0.0
278,0.056470653622588116,-5.485937371088674,-5.776926598124156,0.0,0.0,0.3566658206842108,1.00512705484741,1.3308811276681245,3.1939878979451746
332,0.002377691927524801,-4.735254305492715,-4.971446670655675,0.0,0.0,0.27356296893891874,0.8501979442118209,0.8386063302440332,2.1649722301882215
364,0.0,-2.9423157956268797,1.0,2.328655271104068,5.503636170764587,0.20796169770365633,0.7252073231786648,0.7453009482365734,1.755767441271314
365,0.2615541672911438,-3.346492665167208,-3.610945582103477,0.0,0.0,0.31643586047433614,0.9303761613004702,2.461033718410243,5.8470594920007954
381,0.0,-5.529680985210151,1.0,0.0,0.0,0.5357663370026884,1.340232801511659,1.3316236776830948,3.195830164548267
485,0.0,-5.459867496584778,1.0,0.0,0.0,1.7911038915973787,4.237922715363954,0.03638806917312282,0.3510819001451966
435,0.016973143782155597,-6.591992719428814,-6.901448252530335,0.0,0.0,0.38459675957532397,1.0569415533671274,2.3505068277517367,5.551007176154408
461,0.0,-2.77192420752175,1.0,0.0,0.0,0.12262101415846667,0.553429740174413,1.0487328180750979,2.4454800783989628
284,0.1950077831790962,-1.9459275485995162,-1.9459275485995162,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,-4.2585805668483765,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.19917064935202705,-1.9155671723175336,-1.9155671723175336,0.0,0.0,0.0,0.0,0.0,0.0
998,0.0,-5.369308308519808,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,-4.103895820458737,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,0.0,-5.249285982159082,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.210990415932343,-1.8496287733008296,-1.8496287733008296,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,-3.745189081046587,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.08066461772534071,-3.8341116769600063,-3.8341116769600063,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,-1.901902131831099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.018837900761297426,-5.576814133201257,-5.576814133201257,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,-1.993462904417883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.2211044871762244,-2.0931643429754443,-2.0931643429754443,0.0,0.0,0.0,0.0,0.0,0.0
308,0.22134171549426704,-2.1026489108419164,-2.1026489108419164,0.0,0.0,0.0,0.0,0.0,0.0
309,0.23532070345199715,-2.054525683118794,-2.054525683118794,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,-4.060762774000803,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,-4.4709903701776845,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.24875247385345936,-2.1289545339728746,-2.1289545339728746,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,-5.504428777071178,1.0,0.0,0.0,2.125427845032216,5.027867115259287,0.3786113648098874,1.0458374014065068
488,0.0,-4.809873437940826,1.0,0.0,0.0,-0.019324682666111877,0.113350504350821,1.15113161075403,2.708858829331945
511,0.0,-2.7625769092786694,1.0,0.0,0.0,0.08345928057894857,0.46749804160973013,0.6348815349348731,1.5322716751357497
534,0.21827537853766169,-3.704192023081143,-4.361040692747954,0.0,0.0,0.8811635929529817,2.049021216126004,1.2208541143875522,2.896483995200626
559,0.0,-4.19824955688152,1.0,0.0,0.0,-0.016765520943570048,0.14692447058421532,1.3086795935419826,3.136123286184235
589,0.0,-3.4516515455116457,1.0,0.0,0.0,0.3703924069106699,1.0305913235156319,0.9864080453443044,2.293106166107366
628,0.0,-4.754541417120924,1.0,0.0,0.0,1.2638299820654464,3.0141528508673088,1.2085792964957,2.8630710690294108
1097,0.0,-6.233027408952621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,-4.234181701385049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,-5.047515295657781,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.020466283833587454,-5.587315234995382,-6.241285451861845,0.0,0.0,0.0,0.0,0.0,0.0
341,0.21026456949585043,-1.864090442598113,-1.864090442598113,0.0,0.0,0.0,0.0,0.0,0.0
343,0.020858416187081657,-2.8594199071361315,-2.8594199071361315,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,-4.6132842656425215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,-2.8928996754718117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,-4.429261144806534,1.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.25091264590300943,-2.0707470722512364,-2.0707470722512364,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,-1.9151356697614923,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.2569151383832008,-2.0771693578582404,-2.0771693578582404,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,-4.635375445112119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.2576439479269712,-2.0842970960977842,-2.0842970960977842,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,-5.809158854818034,1.0,1.2404251998340048,2.9499848327660576,0.0,0.0,1.1892136980993722,2.8106511282143933
363,0.0,-1.8784076836291077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.03037156451914843,-4.286040631001869,-4.288850252465955,0.0,0.0,-0.013739558076300487,0.04085122967214051,0.0074625108167276355,0.2631170672962502
667,0.0,-5.693448189378638,1.0,0.0,0.0,1.2071360517832446,2.859151279666668,0.20434378789930532,0.7181881288260832
670,0.9,-2.1546379260221644,-3.120839527849417,0.0,0.0,1.2665076138077571,3.0214933356564746,0.681889377548499,1.6260133198918416
687,0.0,-4.916236599395386,1.0,0.0,0.0,0.941892612532721,2.1879015820621466,0.0,0.0
722,0.30277236604338564,-3.987620375185239,-4.983101488904937,0.0,0.0,1.301442290224833,3.1166919327185396,0.8096684252257681,1.8918983409075079
732,0.0,-5.282503028805321,1.0,0.0,0.0,1.2474039678714326,2.9691086886477556,0.0,0.0
485,0.0,-5.459867496584778,1.0,0.0,0.0,0.0,0.0,0.9881298934208095,2.2972353639275713
742,0.0,-3.643406753971375,1.0,0.0,0.0,0.22152698440251004,0.7513850075332454,1.09880840598245,2.5722870602794234
840,0.0,-5.504428777071178,1.0,0.0,0.0,0.0,0.0,0.9310017266386269,2.162609042693064
785,0.0,-7.045671455970124,1.0,0.0,0.0,1.2063264094265111,2.8569531951963127,1.1904957072980396,2.8141089170729514
386,0.038022122116084384,-4.111570448309801,-4.111570448309801,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,-3.2930455964209973,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.13522487289825053,-2.1300782043742887,-2.1300782043742887,0.0,0.0,0.0,0.0,0.0,0.0
394,0.0,-4.002886570450994,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-3.925437821610691,1.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,-3.425280400146482,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.025044867685940674,-4.250353886319309,-4.250353886319309,0.0,0.0,0.0,0.0,0.0,0.0
401,0.2100505095809428,-2.128852964495711,-2.128852964495711,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,-3.405969424460476,1.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,-1.9407721782041907,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,-4.105040724373567,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.2537840056908478,-2.0862915255092225,-2.0862915255092225,0.0,0.0,0.0,0.0,0.0,0.0
410,0.13913647443886848,-3.777788217121537,-3.777788217121537,0.0,0.0,0.0,0.0,0.0,0.0
809,0.0,-5.888978887193843,1.0,0.0,0.0,0.9251419387854435,2.149071590598351,1.1486630067737607,2.7023262823265433
827,0.0,-4.541243330064869,1.0,0.0,0.0,1.3229337725240269,3.1737269631209126,0.0,0.0
860,0.0,-5.5364370316052955,1.0,0.0,0.0,0.99003575825134,2.301811126053108,0.9734462304172803,2.262166660125729
865,0.0,-8.162691647283262,1.0,0.0,0.0,1.276233114781987,3.048128813046565,0.8339066283478096,1.9444329308432826
879,0.0,-2.1892426238037013,-3.20093690401378,0.0,0.0,1.3210238616381147,3.168760179540664,0.0,0.0
893,0.0,-3.8367334927624857,1.0,0.0,0.0,0.2778247681613829,0.8582056869730327,0.0,0.0
485,0.0,-5.459867496584778,1.0,0.0,0.0,0.0,0.0,0.9301394436233802,2.160613864656822
905,0.04237097774054349,-4.341659890836242,-4.487732762601397,0.0,0.0,0.13858131388302322,0.5868115150268101,0.4822761200829652,1.2390568035322063
920,0.12311734531299909,-4.540721290933554,-5.557004513236461,0.0,0.0,1.3266459578509706,3.183287720372133,0.0,0.0
925,0.0,-2.19457706968709,-3.2130009935738526,0.0,0.0,1.3292916982769736,3.1900053821411327,1.9774983953513232,4.750633217120194
944,0.0,-4.032640680843077,1.0,0.0,0.0,-0.018665876986604067,0.07520214657785913,0.460206293645845,1.389789011060022
955,0.2762600780889438,-2.7666561930701836,-2.8545121185628366,0.0,0.0,0.05654315354981091,0.40345303164380164,0.8386063302440332,2.1649722301882215
972,0.0,-2.1955016713504203,-3.215066937012791,0.0,0.0,1.3307111905621125,3.19356446828558,0.6718642151274706,1.6058572264342104
976,0.0,-2.1960126842278007,-3.2162036179505775,0.0,0.0,1.3314928701815378,3.1955066375521413,2.3505068277517367,5.551007176154408
982,0.0,-2.187094813568864,-3.1960338126749113,0.0,0.0,1.317671111024598,3.1599780911229227,0.6707023086211766,1.6035270952496077
992,0.0,-5.722591693962892,1.0,0.0,0.0,0.615407784464309,1.4939820052203265,0.953498931431772,2.4871162471144412
1005,0.0,-4.913623263553894,1.0,0.0,0.0,0.03641864234137891,0.35116533567346964,-0.016398508931031307,0.1500831939103536
1006,0.04600809777607465,-5.396842639166183,-5.838525940004823,0.0,0.0,0.5811746341733672,1.4273697556730263,0.3460629485031683,0.9854497299076002
1020,0.0,-4.704220136645221,1.0,0.0,0.0,1.3312251968288735,3.1948432134775566,0.0,0.0
1025,0.0,-2.19657105667295,-3.2174401643772024,0.0,0.0,1.332343911052301,3.1976024193910835,0.0,0.0
438,0.11129099959634237,-2.287610586290352,-2.287610586290352,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0349059377403958,-4.556299868956387,-4.556299868956387,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0,-2.4487611510188447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,-3.877098428685928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.2043181363779022,-1.8841275423665262,-1.8841275423665262,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,-4.569477369066978,1.0,0.877335954033899,2.040439836342392,0.0,0.0,0.0,0.0
998,0.0,-5.369308308519808,1.0,0.023867006109137237,0.3155441069251777,0.0,0.0,0.46561082143222593,1.2077948596099326
1045,0.0,-5.249285982159082,1.0,1.2071565487115887,2.859206934585194,0.0,0.0,0.877335954033899,2.040439836342392
450,0.20355447723717543,-2.160252578056436,-2.160252578056436,0.0,0.0,0.0,0.0,0.0,0.0
451,0.007659956596496544,-6.560555837997505,-6.560555837997505,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,-4.427660309303987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,-2.1745617527808334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.23815739159653262,-2.1261514440760005,-2.1261514440760005,0.0,0.0,0.0,0.0,0.0,0.0
457,0.24931944870135353,-2.0959443686587336,-2.0959443686587336,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,-1.909402222188762,1.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,-4.158780245167598,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.0,-2.1851417528979407,-3.1915595525003844,0.0,0.0,1.314614456706895,3.1519124751206657,0.0,0.0
1036,0.0,-2.161623008047282,-3.1370945082604194,0.0,0.0,1.2775418174009046,3.051708442916729,0.0,0.0
1037,0.0,-4.407984892525495,1.0,0.0,0.0,1.246310392705267,2.9661109447741016,0.0,0.0
1055,0.23748305055704164,-3.5649107948613503,-3.8986838203892056,0.0,0.0,0.4212502355394266,1.125020539700575,0.0,0.0
1088,0.01665216692160048,-6.407260187812564,-7.32218409288519,2.461033718410243,5.8470594920007954,1.2053976507742992,2.8544325028736117,0.0,0.0
1091,0.0,-7.974403193515236,1.0,0.0,0.0,2.0259273260180364,4.729633220843212,0.0,0.0
1110,0.0,-5.487417762836771,1.0,0.0,0.0,1.1876481616650079,2.806431157162707,0.0,0.0
1121,0.0,-2.1967358826443433,-3.217803783195736,0.0,0.0,1.332594335998967,3.198214379387457,0.0,0.0
1126,0.0,-2.1971846598093783,-3.2187888467406607,0.0,0.0,1.3332733133164492,3.199856927031212,0.0,0.0
1133,0.0,-2.1873285369198445,-3.1965683065984036,0.0,0.0,1.318036432294474,3.160938516153539,0.0,0.0
1134,0.0,-2.1827262592612837,-3.1860089615859697,0.0,0.0,1.3108257719674825,3.141850432827153,0.0,0.0
