pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
2106,0.24704851215572873,-1.8112704336494219,-1.8112704336494219,[0. 0. 0.],[0. 0. 0.]
2107,0.0,-2.0860345663985855,1.0,[0. 0. 0.],[0. 0. 0.]
2109,0.23810430693749074,-1.8662030703319044,-1.8662030703319044,[0. 0. 0.],[0. 0. 0.]
2113,0.17305035912862626,-2.0956064846974765,-2.0956064846974765,[0. 0. 0.],[0. 0. 0.]
2264,0.0,-1.8039334237968476,1.0,[-0.29752914  0.         -0.17529572],[-0.29752914  0.         -0.17529572]
1721,0.0,-1.6041623057067256,-3.2127111699882747,[-0.80474198 -1.5999618   0.        ],[-0.80474198 -1.5999618   0.        ]
1727,0.0,-1.55076685124061,-3.137825635224804,[-0.83828839 -1.58744777  0.        ],[-0.83828839 -1.58744777  0.        ]
1728,0.0,-1.5266103996853784,-3.099476749189433,[-0.84853516 -1.21839411  0.        ],[-0.84853516 -1.21839411  0.        ]
1731,0.0,-3.231091519692228,1.0,[-0.86805723 -0.14710858  0.        ],[-0.86805723 -0.14710858  0.        ]
2276,0.0,-4.868191347794737,1.0,[-1.58806843  0.         -0.19514111],[-1.58806843  0.         -0.19514111]
2316,0.0,-2.339486962576543,1.0,[-0.66051471  0.         -0.85949452],[-0.66051471  0.         -0.85949452]
2333,0.0,-4.489056408744398,1.0,[-0.55868791  0.         -0.87087409],[-0.55868791  0.         -0.87087409]
2335,0.0,-4.7929148898933445,1.0,[-1.07649425  0.         -0.82333484],[-1.07649425  0.         -0.82333484]
2391,0.0,-4.838293193018893,1.0,[-0.4590048   0.         -0.73219085],[-0.4590048   0.         -0.73219085]
2396,0.06821176402435276,-1.8897736864249208,-2.1793762334403435,[-0.10357697  0.         -0.8657766 ],[-0.10357697  0.         -0.8657766 ]
2400,0.0,-3.772032262077246,1.0,[-0.06688321  0.         -0.79405826],[-0.06688321  0.         -0.79405826]
2139,0.07647762413834806,-3.9341886218749953,-3.9341886218749953,[0. 0. 0.],[0. 0. 0.]
2140,0.0,-4.216659824166901,1.0,[0. 0. 0.],[0. 0. 0.]
2412,0.0,-2.0441069135054994,1.0,[-0.50871553  0.         -0.39400328],[-0.50871553  0.         -0.39400328]
2417,0.0,-1.8050319248458664,1.0,[-0.31564843  0.         -0.06296954],[-0.31564843  0.         -0.06296954]
2424,0.0,-2.6264865506579684,1.0,[-1.22582939  0.         -1.56916449],[-1.22582939  0.         -1.56916449]
2429,0.0,-2.7016191519673156,1.0,[-1.53512462  0.         -0.43968676],[-1.53512462  0.         -0.43968676]
2146,0.3283601452014267,-1.8570278362096708,-1.8570278362096708,[0. 0. 0.],[0. 0. 0.]
2148,0.0,-2.1508797910916937,1.0,[0. 0. 0.],[0. 0. 0.]
2150,0.2178285366191065,-1.8120236342621927,-1.8120236342621927,[0. 0. 0.],[0. 0. 0.]
2152,0.24955195010456466,-1.7564499094577732,-1.7564499094577732,[0. 0. 0.],[0. 0. 0.]
2153,0.0,-2.993675943121195,1.0,[0. 0. 0.],[0. 0. 0.]
2437,0.0,-2.87153268514836,1.0,[-1.51738348 -0.64315034 -0.03807788],[-1.51738348 -0.64315034 -0.03807788]
2458,0.0,-6.953953636084492,1.0,[-0.53560162 -0.80941933 -1.57406291],[-0.53560162 -0.80941933 -1.57406291]
2474,0.0,-2.5493569309246435,1.0,[-1.30221286 -0.18535466 -0.36986547],[-1.30221286 -0.18535466 -0.36986547]
2161,0.0,-6.043099048796758,1.0,[0. 0. 0.],[0. 0. 0.]
1457,0.0,-1.9576082852032601,1.0,[ 0.         -0.62423913 -0.53128535],[ 0.         -0.62423913 -0.53128535]
1758,0.03673851395858755,-3.1860740399508836,-3.9433696743468833,[ 0.         -0.72994207 -0.64963469],[ 0.         -0.72994207 -0.64963469]
1792,0.0,-5.85503867070077,1.0,[ 0.         -0.8170233  -0.78579455],[ 0.         -0.8170233  -0.78579455]
2186,0.06997075000583648,-4.025259493152013,-4.025259493152013,[0. 0. 0.],[0. 0. 0.]
1960,0.0,-1.808407724522548,1.0,[ 0.         -0.82135165 -1.03315407],[ 0.         -0.82135165 -1.03315407]
2189,0.0,-2.6874681305823005,1.0,[0. 0. 0.],[0. 0. 0.]
2191,0.0,-1.908478240371809,1.0,[0. 0. 0.],[0. 0. 0.]
2035,0.0,-6.78386282507603,1.0,[ 0.         -0.86725186 -1.25568903],[ 0.         -0.86725186 -1.25568903]
2062,0.06973626081702547,-4.4108312318177125,-6.0098754546559165,[ 0.         -0.86636154 -0.86749748],[ 0.         -0.86636154 -0.86749748]
2197,0.33499938438926913,-1.8433470549037587,-1.8433470549037587,[0. 0. 0.],[0. 0. 0.]
2198,0.17491447042926972,-2.4001282217873574,-2.4001282217873574,[0. 0. 0.],[0. 0. 0.]
2085,0.0,-2.6181255805326007,1.0,[ 0.         -0.80558174 -1.49857851],[ 0.         -0.80558174 -1.49857851]
2204,0.07364220617881384,-3.7491258180813354,-3.7491258180813354,[0. 0. 0.],[0. 0. 0.]
2206,0.027017517482141568,-4.768439948658579,-4.768439948658579,[0. 0. 0.],[0. 0. 0.]
2207,0.0,-2.920241958382972,1.0,[0. 0. 0.],[0. 0. 0.]
2086,0.0,-1.8890849169934658,1.0,[ 0.         -0.80006061 -1.57841513],[ 0.         -0.80006061 -1.57841513]
2212,0.22632307847373118,-1.9129446985298557,-1.9129446985298557,[0. 0. 0.],[0. 0. 0.]
2142,0.0,-2.615083794190877,1.0,[ 0.         -0.63268084 -0.40052488],[ 0.         -0.63268084 -0.40052488]
2143,0.0,-2.9018955263136164,1.0,[ 0.         -0.87192352 -1.36839925],[ 0.         -0.87192352 -1.36839925]
2220,0.0,-5.229561079671443,1.0,[0. 0. 0.],[0. 0. 0.]
2226,0.0,-2.1267448266536304,1.0,[0. 0. 0.],[0. 0. 0.]
2227,0.0,-5.027727517837166,1.0,[0. 0. 0.],[0. 0. 0.]
2228,0.0,-4.140324623827806,1.0,[0. 0. 0.],[0. 0. 0.]
2235,0.0,-2.146433861302907,1.0,[0. 0. 0.],[0. 0. 0.]
2195,0.0,-2.905340580008431,1.0,[ 0.         -0.61776668 -1.58197585],[ 0.         -0.61776668 -1.58197585]
2214,0.04070300229237561,-4.5774048616801775,-6.167149508126866,[ 0.         -0.55891507 -1.33401339],[ 0.         -0.55891507 -1.33401339]
2215,0.0,-4.774300416708835,1.0,[ 0.         -0.85719538 -0.66051471],[ 0.         -0.85719538 -0.66051471]
2229,0.0,-2.019051591656974,1.0,[ 0.         -0.80760844 -1.53027679],[ 0.         -0.80760844 -1.53027679]
2264,0.0,-1.8039334237968476,1.0,[ 0.         -0.86251039 -0.05902245],[ 0.         -0.86251039 -0.05902245]
2249,0.2989295690444239,-1.9419528241176656,-1.9419528241176656,[0. 0. 0.],[0. 0. 0.]
2250,0.0,-2.813572067332479,1.0,[0. 0. 0.],[0. 0. 0.]
2251,0.3361077832251596,-1.784245954228835,-1.784245954228835,[0. 0. 0.],[0. 0. 0.]
2252,0.3514251034232458,-1.7476821936664253,-1.7476821936664253,[0. 0. 0.],[0. 0. 0.]
2254,0.09383524758597493,-3.141591853123668,-3.141591853123668,[0. 0. 0.],[0. 0. 0.]
2255,0.2205509918834595,-1.8413292886623664,-1.8413292886623664,[0. 0. 0.],[0. 0. 0.]
2258,0.36362345147100367,-1.7155360735365741,-1.7155360735365741,[0. 0. 0.],[0. 0. 0.]
2276,0.0,-4.868191347794737,1.0,[ 0.         -0.87011207 -0.06688321],[ 0.         -0.87011207 -0.06688321]
2316,0.0,-2.339486962576543,1.0,[ 0.         -0.68822478 -1.35866262],[ 0.         -0.68822478 -1.35866262]
2333,0.0,-4.489056408744398,1.0,[ 0.         -0.82011393 -1.22582939],[ 0.         -0.82011393 -1.22582939]
2335,0.0,-4.7929148898933445,1.0,[ 0.         -0.19514111 -1.53512462],[ 0.         -0.19514111 -1.53512462]
2391,0.0,-4.838293193018893,1.0,[ 0.         -0.85949452 -0.53560162],[ 0.         -0.85949452 -0.53560162]
2396,0.06821176402435276,-1.8897736864249208,-2.1793762334403435,[ 0.         -0.57663177 -1.30221286],[ 0.         -0.57663177 -1.30221286]
2271,0.15677480755329742,-2.229859501364509,-2.229859501364509,[0. 0. 0.],[0. 0. 0.]
2273,0.19605102993198947,-2.1162608398328384,-2.1162608398328384,[0. 0. 0.],[0. 0. 0.]
2400,0.0,-3.772032262077246,1.0,[ 0.         -0.82333484 -0.67914388],[ 0.         -0.82333484 -0.67914388]
2412,0.0,-2.0441069135054994,1.0,[ 0.         -0.82837979  0.        ],[ 0.         -0.82837979  0.        ]
2277,0.0,-2.226076915540112,1.0,[0. 0. 0.],[0. 0. 0.]
2279,0.01738912985238712,-5.215976372176513,-5.215976372176513,[0. 0. 0.],[0. 0. 0.]
2280,0.0,-2.5757969207506,1.0,[0. 0. 0.],[0. 0. 0.]
2281,0.0,-1.9429268212237611,1.0,[0. 0. 0.],[0. 0. 0.]
2282,0.016871744382254566,-3.298605076043037,-3.298605076043037,[0. 0. 0.],[0. 0. 0.]
2283,0.07682982438750842,-3.7244616811488,-3.7244616811488,[0. 0. 0.],[0. 0. 0.]
2417,0.0,-1.8050319248458664,1.0,[ 0.        -0.8657766  0.       ],[ 0.        -0.8657766  0.       ]
2424,0.0,-2.6264865506579684,1.0,[ 0.         -0.81851882  0.        ],[ 0.         -0.81851882  0.        ]
2429,0.0,-2.7016191519673156,1.0,[ 0.         -0.79405826  0.        ],[ 0.         -0.79405826  0.        ]
2290,0.3481853835405592,-1.7906124608914333,-1.7906124608914333,[0. 0. 0.],[0. 0. 0.]
2291,0.0,-2.361843082960847,1.0,[0. 0. 0.],[0. 0. 0.]
2292,0.0,-1.904585176329985,1.0,[0. 0. 0.],[0. 0. 0.]
